Symbol,Company Name,Type,Sector,Industry,Options
TTT,ProShares UltraPro Short 20+ Year Treasury,ETF,ETF-Trading--Inverse Debt,ETF,True
SDOW,ProShares UltraPro Short Dow30,ETF,ETF-Trading--Inverse Equity,ETF,True
SMDD,ProShares UltraPro Short MidCap400,ETF,ETF-Trading--Inverse Equity,ETF,True
SQQQ,ProShares UltraPro Short QQQ,ETF,ETF-Trading--Inverse Equity,ETF,True
SRTY,ProShares UltraPro Short Russell2000,ETF,ETF-Trading--Inverse Equity,ETF,True
SPXU,ProShares UltraPro Short S&P500,ETF,ETF-Trading--Inverse Equity,ETF,True
TBT,ProShares UltraShort 20+ Year Treasury,ETF,ETF-Trading--Inverse Debt,ETF,True
PST,ProShares UltraShort 7-10 Year Treasury,ETF,ETF-Trading--Inverse Debt,ETF,True
SBIT,ProShares UltraShort Bitcoin ETF,ETF,ETF-Digital Assets,ETF,True
SCO,ProShares UltraShort Bloomberg Crude Oil,ETF,ETF-Trading--Inverse Commodities,ETF,True
KOLD,ProShares UltraShort Bloomberg Natural Gas,ETF,ETF-Trading--Inverse Commodities,ETF,True
SCC,ProShares UltraShort Consumer Discretionary,ETF,ETF-Trading--Inverse Equity,ETF,True
SZK,ProShares UltraShort Consumer Staples,ETF,ETF-Trading--Inverse Equity,ETF,True
DXD,ProShares UltraShort Dow30,ETF,ETF-Trading--Inverse Equity,ETF,True
DUG,ProShares UltraShort Energy,ETF,ETF-Trading--Inverse Equity,ETF,True
ETHD,ProShares UltraShort Ether ETF,Common Stock,,ETF,True
EUO,ProShares UltraShort Euro,ETF,ETF-Trading--Miscellaneous,ETF,True
SKF,ProShares UltraShort Financials,ETF,ETF-Trading--Inverse Equity,ETF,True
FXP,ProShares UltraShort FTSE China 50,ETF,ETF-Trading--Inverse Equity,ETF,True
EPV,ProShares UltraShort FTSE Europe,ETF,ETF-Trading--Inverse Equity,ETF,True
GLL,ProShares UltraShort Gold,ETF,ETF-Trading--Inverse Commodities,ETF,True
RXD,ProShares UltraShort Health Care,ETF,ETF-Trading--Inverse Equity,ETF,True
SIJ,ProShares UltraShort Industrials,ETF,ETF-Trading--Inverse Equity,ETF,True
SMN,ProShares UltraShort Materials,ETF,ETF-Trading--Inverse Equity,ETF,True
MZZ,ProShares UltraShort MidCap400,ETF,ETF-Trading--Inverse Equity,ETF,True
BZQ,ProShares UltraShort MSCI Brazil Capped,ETF,ETF-Trading--Inverse Equity,ETF,True
EFU,ProShares UltraShort MSCI EAFE,ETF,ETF-Trading--Inverse Equity,ETF,False
EEV,ProShares UltraShort MSCI Emerging Markets,ETF,ETF-Trading--Inverse Equity,ETF,True
EWV,ProShares UltraShort MSCI Japan,ETF,ETF-Trading--Inverse Equity,ETF,True
BIS,ProShares UltraShort Nasdaq Biotechnology,ETF,ETF-Trading--Inverse Equity,ETF,True
QID,ProShares UltraShort QQQ,ETF,ETF-Trading--Inverse Equity,ETF,True
SRS,ProShares UltraShort Real Estate,ETF,ETF-Trading--Inverse Equity,ETF,True
TWM,ProShares UltraShort Russell2000,ETF,ETF-Trading--Inverse Equity,ETF,True
SDS,ProShares UltraShort S&P500,ETF,ETF-Trading--Inverse Equity,ETF,True
SSG,Proshares Ultrashort Semiconductors,ETF,ETF-Trading--Inverse Equity,ETF,True
ZSL,ProShares UltraShort Silver,ETF,ETF-Trading--Inverse Commodities,ETF,True
SDD,ProShares UltraShort SmallCap600,ETF,ETF-Trading--Inverse Equity,ETF,True
REW,ProShares UltraShort Technology,ETF,ETF-Trading--Inverse Equity,ETF,True
SDP,ProShares UltraShort Utilities,ETF,ETF-Trading--Inverse Equity,ETF,True
YCS,ProShares UltraShort Yen,ETF,ETF-Trading--Miscellaneous,ETF,True
VIXM,ProShares VIX Mid-Term Futures ETF,ETF,ETF-Trading--Miscellaneous,ETF,True
VIXY,ProShares VIX Short-Term Futures ETF,ETF,ETF-Trading--Miscellaneous,ETF,True
PSEC,Prospect Capital Corporation,Common Stock,Financials,Asset Management,True
PB,"Prosperity Bancshares, Inc.",Common Stock,Financials,Banks - Regional,True
PTIX,"Protagenic Therapeutics, Inc.",Common Stock,Healthcare,Biotechnology,False
PTGX,"Protagonist Therapeutics, Inc.",Common Stock,Healthcare,Biotechnology,True
PLX,"Protalix BioTherapeutics, Inc.",Common Stock,Healthcare,Biotechnology,True
TARA,"Protara Therapeutics, Inc.",Common Stock,Healthcare,Biotechnology,True
PRTA,Prothena Corporation plc,Common Stock,Healthcare,Biotechnology,True
PRLB,"Proto Labs, Inc.",Common Stock,Industrials,Metal Fabrication,True
PVBC,"Provident Bancorp, Inc.",Common Stock,Financials,Banks - Regional,True
PROV,"Provident Financial Holdings, Inc.",Common Stock,Financials,Banks - Regional,False
PFS,"Provident Financial Services, Inc.",Common Stock,Financials,Banks - Regional,True
PRU,"Prudential Financial, Inc.",Common Stock,Financials,Insurance - Life,True
PUK,Prudential plc,Common Stock,Financials,Insurance - Life,True
PSIG,PS International Group Ltd.,Common Stock,Industrials,Integrated Freight & Logistics,False
PSQH,"PSQ Holdings, Inc.",Common Stock,Technology,Software - Application,True
PBM,Psyence Biomedical Ltd.,Common Stock,Healthcare,Biotechnology,False
PTC,PTC Inc.,Common Stock,Technology,Software - Application,True
PTCT,"PTC Therapeutics, Inc.",Common Stock,Healthcare,Biotechnology,True
PTLE,PTL Limited,Common Stock,Consumer Discretionary,Specialty Retail,False
PEG,Public Service Enterprise Group Incorporated,Common Stock,Utilities,Utilities - Regulated Electric,True
PSA,Public Storage,Common Stock,Real Estate,REIT - Industrial,True
PUBM,"PubMatic, Inc.",Common Stock,Technology,Software - Application,True
PULM,"Pulmatrix, Inc.",Common Stock,Healthcare,Biotechnology,False
LUNG,Pulmonx Corporation,Common Stock,Healthcare,Medical Devices,True
PLSE,"Pulse Biosciences, Inc.",Common Stock,Healthcare,Medical Instruments & Supplies,True
PHM,"PulteGroup, Inc.",Common Stock,Consumer Discretionary,Residential Construction,True
PBYI,"Puma Biotechnology, Inc.",Common Stock,Healthcare,Biotechnology,True
PCYO,Pure Cycle Corporation,Common Stock,Utilities,Utilities - Regulated Water,True
PSTG,"Pure Storage, Inc.",Common Stock,Technology,Computer Hardware,True
PCT,"PureCycle Technologies, Inc.",Common Stock,Industrials,Pollution & Treatment Controls,True
PRTC,PureTech Health plc,Common Stock,Healthcare,Biotechnology,False
PPBT,Purple Biotech Ltd,Common Stock,Healthcare,Biotechnology,True
PRPL,"Purple Innovation, Inc.",Common Stock,Consumer Discretionary,"Furnishings, Fixtures & Appliances",True
PRSU,"Pursuit Attractions and Hospitality, Inc.",Common Stock,Consumer Discretionary,Travel Services,True
PBDC,Putnam BDC Income ETF,ETF,ETF-Financial,ETF,False
SYNB,Putnam BioRevolution ETF,ETF,ETF-Health,ETF,False
PEMX,Putnam Emerging Markets ex-China ETF,ETF,ETF-Diversified Emerging Mkts,ETF,False
PCRB,Putnam ESG Core Bond ETF,ETF,ETF-Intermediate Core Bond,ETF,False
PHYD,Putnam ESG High Yield ETF,ETF,ETF-High Yield Bond,ETF,False
PULT,Putnam ESG Ultra Short ETF,ETF,ETF-Ultrashort Bond,ETF,False
PGRO,Putnam Focused Large Cap Growth ETF,ETF,ETF-Large Growth,ETF,False
PVAL,Putnam Focused Large Cap Value ETF,ETF,ETF-Large Value,ETF,False
PPEM,Putnam PanAgora ESG Emerging Markets Equity ETF,ETF,ETF-Trading--Leveraged Equity,ETF,False
PPIE,Putnam PanAgora ESG International Equity ETF,ETF,ETF-Foreign Large Blend,ETF,False
PFUT,Putnam Sustainable Future ETF,ETF,ETF-Mid-Cap Growth,ETF,False
PLDR,Putnam Sustainable Leaders ETF,ETF,ETF-Large Growth,ETF,False
PVH,PVH Corp.,Common Stock,Consumer Discretionary,Apparel Manufacturing,True
PYXS,"Pyxis Oncology, Inc.",Common Stock,Healthcare,Biotechnology,True
PXS,Pyxis Tankers Inc.,Common Stock,Energy,Oil & Gas Midstream,False
QTWO,"Q2 Holdings, Inc.",Common Stock,Technology,Software - Application,True
QVOY,Q3 All-Season Active Rotation ETF,ETF,ETF-Tactical Allocation,ETF,False
QTTB,Q32 Bio Inc.,Common Stock,Healthcare,Biotechnology,True
QCRH,"QCR Holdings, Inc.",Common Stock,Financials,Banks - Regional,True
QGEN,Qiagen N.V.,Common Stock,Healthcare,Diagnostics & Research,True
QFIN,"Qifu Technology, Inc.",Common Stock,Financials,Credit Services,True
QMMM,QMMM Holdings Limited,Common Stock,Communication Services,Advertising Agencies,False
QRVO,"Qorvo, Inc.",Common Stock,Technology,Semiconductors,True
QRFT,QRAFT AI-Enhanced U.S. Large Cap ETF,ETF,ETF-Large Blend,ETF,True
AMOM,QRAFT AI-Enhanced U.S. Large Cap Momentum ETF,ETF,ETF-Large Growth,ETF,True
QUAD,"Quad/Graphics, Inc.",Common Stock,Industrials,Specialty Business Services,True
KWR,Quaker Chemical Corporation,Common Stock,Materials,Specialty Chemicals,True
QCOM,QUALCOMM Incorporated,Common Stock,Technology,Semiconductors,True
QLGN,"Qualigen Therapeutics, Inc.",Common Stock,Healthcare,Biotechnology,False
QLYS,"Qualys, Inc.",Common Stock,Technology,Software - Infrastructure,True
NX,Quanex Building Products Corporation,Common Stock,Industrials,Building Products & Equipment,True
PWR,"Quanta Services, Inc.",Common Stock,Industrials,Engineering & Construction,True
QSG,QuantaSing Group Limited,Common Stock,Consumer Staples,Education & Training Services,False
QTRX,Quanterix Corporation,Common Stock,Healthcare,Medical Devices,True
QNTM,Quantum BioPharma Ltd.,Common Stock,Healthcare,Biotechnology,False
QUBT,Quantum Computing Inc.,Common Stock,Technology,Computer Hardware,True
QMCO,Quantum Corporation,Common Stock,Technology,Computer Hardware,False
QS,QuantumScape Corporation,Common Stock,Consumer Discretionary,Auto Parts,True
QSI,Quantum-Si incorporated,Common Stock,Healthcare,Medical Devices,True
QSEA,Quartzsea Acquisition Corporation,Common Stock,Financials,Shell Companies,False
QD,Qudian Inc.,Common Stock,Financials,Credit Services,True
DGX,Quest Diagnostics Incorporated,Common Stock,Healthcare,Diagnostics & Research,True
QRHC,Quest Resource Holding Corporation,Common Stock,Industrials,Waste Management,True
QETA,Quetta Acquisition Corporation,Common Stock,Financials,Shell Companies,False
QH,Quhuo Limited,Common Stock,Technology,Software - Application,False
QUIK,QuickLogic Corporation,Common Stock,Technology,Semiconductors,True
QDEL,QuidelOrtho Corporation,Common Stock,Healthcare,Medical Devices,True
QNCX,"Quince Therapeutics, Inc.",Common Stock,Healthcare,Biotechnology,True
QNST,"QuinStreet, Inc.",Common Stock,Communication Services,Advertising Agencies,True
QIPT,Quipt Home Medical Corp.,Common Stock,Healthcare,Medical Distribution,True
QNRX,"Quoin Pharmaceuticals, Ltd.",Common Stock,Healthcare,Biotechnology,False
QVCGA,QVC Group Inc.,Common Stock,Consumer Discretionary,Internet Retail,True
QXO,"QXO, Inc.",Common Stock,Technology,Software - Application,True
RXT,"Rackspace Technology, Inc.",Common Stock,Technology,Software - Infrastructure,True
RDCM,RADCOM Ltd.,Common Stock,Communication Services,Telecom Services,False
RDN,Radian Group Inc.,Common Stock,Financials,Insurance - Specialty,True
RLGT,"Radiant Logistics, Inc.",Common Stock,Industrials,Integrated Freight & Logistics,True
RADX,Radiopharm Theranostics Limited,Common Stock,Healthcare,Biotechnology,False
RDUS,"Radius Recycling, Inc.",Common Stock,Materials,Steel,True
RDNT,"RadNet, Inc.",Common Stock,Healthcare,Diagnostics & Research,True
RDWR,Radware Ltd.,Common Stock,Technology,Software - Infrastructure,True
RFL,"Rafael Holdings, Inc.",Common Stock,Real Estate,Real Estate Services,True
RVSN,Rail Vision Ltd.,Common Stock,Industrials,Railroads,False
RAIN,"Rain Enhancement Technologies Holdco, Inc.",Common Stock,Industrials,Pollution & Treatment Controls,False
RLYB,Rallybio Corporation,Common Stock,Healthcare,Biotechnology,False
RL,Ralph Lauren Corporation,Common Stock,Consumer Discretionary,Apparel Manufacturing,True
METCB,"Ramaco Resources, Inc. Class B",Common Stock,Materials,Coking Coal,False
METC,"Ramaco Resources, Inc. Class A",Common Stock,Materials,Coking Coal,True
RMBS,Rambus Inc.,Common Stock,Technology,Semiconductors,True
RAND,Rand Capital Corporation,Common Stock,Financials,Asset Management,False
RANG,Range Capital Acquisition Corp.,Common Stock,Financials,Shell Companies,False
COAL,Range Global Coal Index ETF,ETF,ETF-Equity Energy,ETF,False
INDF,Range India Financials ETF,ETF,ETF-India Equity,ETF,False
NUKZ,Range Nuclear Renaissance Index ETF,ETF,ETF-Miscellaneous Sector,ETF,False
RRC,Range Resources Corporation,Common Stock,Energy,Oil & Gas Exploration & Production,True
RNGR,"Ranger Energy Services, Inc.",Common Stock,Energy,Oil & Gas Equipment & Services,True
RANI,"Rani Therapeutics Holdings, Inc.",Common Stock,Healthcare,Biotechnology,True
PACK,Ranpak Holdings Corp.,Common Stock,Consumer Discretionary,Packaging & Containers,True
RPID,"Rapid Micro Biosystems, Inc.",Common Stock,Healthcare,Medical Devices,False
RPD,"Rapid7, Inc.",Common Stock,Technology,Software - Infrastructure,True
RAPP,"Rapport Therapeutics, Inc.",Common Stock,Healthcare,Biotechnology,True
RAPT,"RAPT Therapeutics, Inc.",Common Stock,Healthcare,Biotechnology,True
BEGS,Rareview 2x Bull Cryptocurrency & Precious Metals ETF,ETF,,ETF,False
RDFI,Rareview Dynamic Fixed Income ETF,ETF,ETF-Multisector Bond,ETF,False
RSEE,Rareview Systematic Equity ETF,ETF,ETF-Equity Hedged,ETF,False
RTAI,Rareview Tax Advantaged Income ETF,ETF,ETF-Muni National Long,ETF,False
RTRE,Rareview Total Return Bond ETF,ETF,ETF-Intermediate Core-Plus Bond,ETF,False
RAVE,"Rave Restaurant Group, Inc.",Common Stock,Consumer Discretionary,Restaurants,True
RAYE,Rayliant Quantamental Emerging Market ex-China Equity ETF,ETF,ETF-Diversified Emerging Mkts,ETF,False
RAYD,Rayliant Quantitative Developed Market Equity ETF,ETF,ETF-Global Large-Stock Blend,ETF,False
RAYC,Rayliant Quuantamental China Equity ETF,ETF,ETF-China Region,ETF,False
RAYJ,Rayliant SMDAM Japan Equity ETF,ETF,ETF-Japan Stock,ETF,False
RJF,"Raymond James Financial, Inc.",Common Stock,Financials,Asset Management,True
RYAM,Rayonier Advanced Materials Inc.,Common Stock,Materials,Chemicals,True
RYN,Rayonier Inc.,Common Stock,Real Estate,REIT - Specialty,True
RAY,Raytech Holding Limited,Common Stock,Consumer Staples,Household & Personal Products,False
RBA,"RB Global, Inc.",Common Stock,Industrials,Specialty Business Services,True
RBB,RBB Bancorp,Common Stock,Financials,Banks - Regional,True
RBC,RBC Bearings Incorporated,Common Stock,Industrials,Tools & Accessories,True
RICK,"RCI Hospitality Holdings, Inc.",Common Stock,Consumer Discretionary,Restaurants,True
RCMT,"RCM Technologies, Inc.",Common Stock,Industrials,Conglomerates,False
RMAX,"RE/MAX Holdings, Inc.",Common Stock,Real Estate,Real Estate Services,True
RDIB,"Reading International, Inc. Class B",Common Stock,Communication Services,Entertainment,False
RDI,"Reading International, Inc. Class A",Common Stock,Communication Services,Entertainment,True
RC,Ready Capital Corporation,Common Stock,Real Estate,REIT - Mortgage,True
RAAQ,Real Asset Acquisition Corp.,Common Stock,Financials,Shell Companies,False
XLRE,Real Estate Select Sector SPDR Fund,ETF,ETF-Real Estate,ETF,True
RMSG,Real Messenger Corporation,Common Stock,Real Estate,Oil & Gas Exploration & Production,False
AIRE,reAlpha Tech Corp.,Common Stock,Real Estate,Real Estate Services,False
O,Realty Income Corporation,Common Stock,Real Estate,REIT - Retail,True
REBN,"Reborn Coffee, Inc.",Common Stock,Consumer Discretionary,Restaurants,False
RCON,"Recon Technology, Ltd.",Common Stock,Energy,Oil & Gas Equipment & Services,True
RECT,Rectitude Holdings Ltd,Common Stock,Consumer Discretionary,Specialty Retail,False
RXRX,"Recursion Pharmaceuticals, Inc.",Common Stock,Healthcare,Biotechnology,True
RCAT,"Red Cat Holdings, Inc.",Common Stock,Technology,Computer Hardware,True
RRBI,"Red River Bancshares, Inc.",Common Stock,Financials,Banks - Regional,False
RRGB,"Red Robin Gourmet Burgers, Inc.",Common Stock,Consumer Discretionary,Restaurants,True
RRR,"Red Rock Resorts, Inc.",Common Stock,Consumer Discretionary,Resorts & Casinos,True
RDVT,"Red Violet, Inc.",Common Stock,Technology,Software - Application,True
RCT,RedCloud Holdings plc,Common Stock,Industrials,Specialty Business Services,False
RDDT,"Reddit, Inc.",Common Stock,Communication Services,Internet Content & Information,True
RDFN,Redfin Corporation,Common Stock,Real Estate,Real Estate Services,True
RDHL,RedHill Biopharma Ltd.,Common Stock,Healthcare,Drug Manufacturers - Specialty & Generic,False
RDW,Redwire Corporation,Common Stock,Industrials,Aerospace & Defense,True
RWT,"Redwood Trust, Inc.",Common Stock,Real Estate,REIT - Mortgage,True
REE,REE Automotive Ltd.,Common Stock,Consumer Discretionary,Auto Parts,True
RRX,Regal Rexnord Corporation,Common Stock,Industrials,Specialty Industrial Machinery,True
MBSX,Regan Fixed Rate MBS ETF,Common Stock,,ETF,False
MBSF,Regan Floating Rate MBS ETF,ETF,ETF-Short Government,ETF,False
RGC,Regencell Bioscience Holdings Limited,Common Stock,Healthcare,Drug Manufacturers - Specialty & Generic,False
REG,Regency Centers Corporation,Common Stock,Real Estate,REIT - Retail,True
REGN,"Regeneron Pharmaceuticals, Inc.",Common Stock,Healthcare,Biotechnology,True
RPHS,Regents Park Hedged Market Strategy ETF,ETF,ETF-Moderately Conservative Allocation,ETF,False
RGNX,REGENXBIO Inc.,Common Stock,Healthcare,Biotechnology,True
RM,Regional Management Corp.,Common Stock,Financials,Credit Services,True
RF,Regions Financial Corporation,Common Stock,Financials,Banks - Regional,True
RGS,Regis Corporation,Common Stock,Consumer Discretionary,Personal Services,False
RGLS,Regulus Therapeutics Inc.,Common Stock,Healthcare,Biotechnology,True
RNTX,Rein Therapeutics Inc.,Common Stock,Healthcare,Biotechnology,False
RGA,"Reinsurance Group of America, Incorporated",Common Stock,Financials,Insurance - Reinsurance,True
RITR,Reitar Logtech Holdings Limited,Common Stock,Industrials,Engineering & Construction,False
REKR,"Rekor Systems, Inc.",Common Stock,Technology,Software - Infrastructure,True
MOOD,Relative Sentiment Tactical Allocation ETF,ETF,ETF-Tactical Allocation,ETF,False
RSMV,Relative Strength Managed Volatility Strategy ETF 1Shs,Common Stock,,ETF,False
RLAY,"Relay Therapeutics, Inc.",Common Stock,Healthcare,Biotechnology,True
RELI,"Reliance Global Group, Inc.",Common Stock,Financials,Insurance Brokers,False
RS,"Reliance, Inc.",Common Stock,Materials,Steel,True
RLMD,"Relmada Therapeutics, Inc.",Common Stock,Healthcare,Biotechnology,True
RELX,RELX PLC,Common Stock,Industrials,Specialty Business Services,True
RELY,"Remitly Global, Inc.",Common Stock,Technology,Software - Infrastructure,True
IPOS,Renaissance International IPO ETF,ETF,ETF-Foreign Large Growth,ETF,False
IPO,Renaissance IPO ETF,ETF,ETF-Mid-Cap Growth,ETF,True
RNR,RenaissanceRe Holdings Ltd.,Common Stock,Financials,Insurance - Reinsurance,True
RNST,Renasant Corporation,Common Stock,Financials,Banks - Regional,True
RTAC,Renatus Tactical Acquisition Corp I,Common Stock,Financials,Shell Companies,False
RNW,ReNew Energy Global Plc,Common Stock,Utilities,Utilities - Renewable,True
RENB,Renovaro Inc.,Common Stock,Healthcare,Biotechnology,True
RNXT,"RenovoRx, Inc.",Common Stock,Healthcare,Biotechnology,False
RENT,"Rent the Runway, Inc.",Common Stock,Consumer Discretionary,Apparel Retail,False
RTO,Rentokil Initial plc,Common Stock,Industrials,Specialty Business Services,True
RPTX,Repare Therapeutics Inc.,Common Stock,Healthcare,Biotechnology,True
RPAY,Repay Holdings Corporation,Common Stock,Technology,Software - Infrastructure,True
RGEN,Repligen Corporation,Common Stock,Healthcare,Medical Instruments & Supplies,True
REPL,"Replimune Group, Inc.",Common Stock,Healthcare,Biotechnology,True
TRAK,"ReposiTrak, Inc.",Common Stock,Technology,Software - Application,True
RBCAA,"Republic Bancorp, Inc.",Common Stock,Financials,Banks - Regional,True
RDAG,Republic Digital Acquisition Company,,Financials,Shell Companies,False
RSG,"Republic Services, Inc.",Common Stock,Industrials,Waste Management,True
NIXT,Research Affiliates Deletions ETF,ETF,ETF-Mid-Cap Value,ETF,False
REFR,Research Frontiers Incorporated,Common Stock,Technology,Electronic Components,True
RSSS,"Research Solutions, Inc.",Common Stock,Technology,Software - Application,False
RSVR,"Reservoir Media, Inc.",Common Stock,Communication Services,Entertainment,True
RSLS,ReShape Lifesciences Inc.,Common Stock,Healthcare,Medical Devices,False
